"","Site","Country","HydroBasin","taxnovel","funcnovel","cooccur","total_bincount","mean_ts_fill","mean_ts_fillS","bincountS"
"1","G100","COL",6080000740,FALSE,FALSE,0,36,1,1.22743083175442,-0.714138453571212
"2","G10003","SWE",2080030160,FALSE,FALSE,0,256,0.727272727272727,-0.193081501338143,0.658838558434978
"3","G10008","SWE",2080030340,FALSE,FALSE,0,25,0.714285714285714,-0.260724945771122,-0.782787304171522
"4","G10016","SWE",2080030160,FALSE,FALSE,0,289,0.739130434782609,-0.13132009555151,0.864785110235906
"5","G10019","SWE",2080032990,FALSE,FALSE,0,81,1,1.22743083175442,-0.433302246569946
"6","G10021","FIN",2080030100,TRUE,FALSE,0,144,0.8,0.18572178748654,-0.0401315567681734
"7","G10024","SWE",2080030160,FALSE,FALSE,0,225,0.75,-0.0747054735804297,0.465373615834106
"8","G10026","FIN",2080030100,TRUE,FALSE,0,144,0.8,0.18572178748654,-0.0401315567681734
"9","G10027","SWE",2080030220,FALSE,FALSE,0,36,0.428571428571429,-1.74888072329666,-0.714138453571212
"10","G10029","SWE",2080030160,FALSE,FALSE,0,100,0.588235294117647,-0.917264259385332,-0.314726959169411
"11","G10030","SWE",2080030220,FALSE,FALSE,0,49,0.4375,-1.70237585524899,-0.633007993770846
"12","G10036","SWE",2080030220,FALSE,FALSE,0,64,0.444444444444444,-1.66620540232302,-0.539395924770424
"13","G10037","SWE",2080030220,FALSE,FALSE,0,49,0.5,-1.37684177891528,-0.633007993770846
"14","G10038","SWE",2080030160,FALSE,FALSE,0,225,0.681818181818182,-0.429833556853571,0.465373615834106
"15","G10039","SWE",2080032980,FALSE,FALSE,0,81,0.9,0.70657630962048,-0.433302246569946
"16","G10040","SWE",2080030220,FALSE,FALSE,0,100,0.555555555555556,-1.08747815550753,-0.314726959169411
"17","G10043","SWE",2080030220,FALSE,FALSE,0,100,0.555555555555556,-1.08747815550753,-0.314726959169411
"18","G10045","FIN",2080030100,FALSE,FALSE,0,64,0.727272727272727,-0.193081501338143,-0.539395924770424
"19","G10046","SWE",2080030220,FALSE,FALSE,0,144,0.666666666666667,-0.508750908692046,-0.0401315567681734
"20","G10049","SWE",2080032500,FALSE,FALSE,0,196,0.875,0.576362679086995,0.28439028243329
"21","G10050","SWE",2080030220,TRUE,FALSE,0,81,0.5625,-1.05130770258157,-0.433302246569946
"22","G10053","SWE",2080030220,FALSE,FALSE,0,25,0.625,-0.725773626247854,-0.782787304171522
"23","G10055","SWE",2080030340,FALSE,FALSE,0,25,0.714285714285714,-0.260724945771122,-0.782787304171522
"24","G10056","SWE",2080030340,FALSE,FALSE,0,25,0.714285714285714,-0.260724945771122,-0.782787304171522
"25","G10057","SWE",2080030340,FALSE,FALSE,0,25,0.714285714285714,-0.260724945771122,-0.782787304171522
"26","G10058","SWE",2080030220,FALSE,FALSE,0,81,0.642857142857143,-0.632763890152508,-0.433302246569946
"27","G10061","SWE",2080030220,FALSE,FALSE,0,81,0.5625,-1.05130770258157,-0.433302246569946
"28","G10062","SWE",2080030220,FALSE,FALSE,0,64,0.5,-1.37684177891528,-0.539395924770424
"29","G10064","SWE",2080030160,FALSE,FALSE,0,169,0.684210526315789,-0.417372922352758,0.11588855823253
"30","G10068","SWE",2080030160,FALSE,FALSE,0,289,0.739130434782609,-0.13132009555151,0.864785110235906
"31","G10069","SWE",2080030220,FALSE,FALSE,0,49,0.636363636363636,-0.666585612368998,-0.633007993770846
"32","G1007","USA",7080047060,FALSE,FALSE,0,64,0.727272727272727,-0.193081501338143,-0.539395924770424
"33","G10074","SWE",2080030220,FALSE,FALSE,0,100,0.526315789473684,-1.23977479940635,-0.314726959169411
"34","G10076","SWE",2080032990,FALSE,FALSE,0,324,0.947368421052632,0.953296872736556,1.08321327123689
"35","G10078","SWE",2080030160,FALSE,FALSE,0,225,0.652173913043478,-0.584237071320153,0.465373615834106
"36","G10079","SWE",2080030160,FALSE,FALSE,0,81,0.75,-0.0747054735804297,-0.433302246569946
"37","G1008","USA",7080047060,FALSE,FALSE,0,225,0.833333333333333,0.359339961531187,0.465373615834106
"38","G10081","SWE",2080030160,FALSE,FALSE,0,529,0.766666666666667,0.0121036134418938,2.36257821424266
"39","G10082","SWE",2080030100,TRUE,FALSE,0,100,0.666666666666667,-0.508750908692046,-0.314726959169411
"40","G10086","SWE",2080030160,FALSE,FALSE,0,169,0.65,-0.595559995714369,0.11588855823253
"41","G10088","SWE",2080030160,FALSE,FALSE,0,225,0.652173913043478,-0.584237071320153,0.465373615834106
"42","G10092","SWE",2080030260,FALSE,FALSE,0,100,0.769230769230769,0.0254588575991743,-0.314726959169411
"43","G10093","SWE",2080030260,FALSE,FALSE,0,100,0.769230769230769,0.0254588575991743,-0.314726959169411
"44","G10094","SWE",2080030260,FALSE,FALSE,0,100,0.769230769230769,0.0254588575991743,-0.314726959169411
"45","G10103","SWE",2080030100,FALSE,FALSE,0,64,0.727272727272727,-0.193081501338143,-0.539395924770424
"46","G10104","SWE",2080030160,FALSE,FALSE,0,144,0.631578947368421,-0.691506881370622,-0.0401315567681734
"47","G10105","SWE",2080030160,FALSE,FALSE,0,225,0.625,-0.725773626247854,0.465373615834106
"48","G10106","SWE",2080032650,FALSE,FALSE,0,100,0.625,-0.725773626247854,-0.314726959169411
"49","G10107","SWE",2080030160,FALSE,FALSE,0,64,0.615384615384615,-0.775855791837656,-0.539395924770424
"50","G10109","SWE",2080032990,TRUE,FALSE,0,529,0.851851851851852,0.455794502667101,2.36257821424266
"51","G10114","FIN",2080030100,FALSE,FALSE,0,64,0.8,0.18572178748654,-0.539395924770424
"52","G10116","FIN",2080030100,FALSE,FALSE,0,49,0.777777777777778,0.0699763381234425,-0.633007993770846
"53","G10119","SWE",2080032650,FALSE,FALSE,0,196,0.875,0.576362679086995,0.28439028243329
"54","G1012","USA",7080047060,TRUE,TRUE,1,500,0.944444444444444,0.938067208346675,2.18159488084184
"55","G10120","SWE",2080032990,FALSE,FALSE,0,729,0.931034482758621,0.868220816489633,3.61073913424829
"56","G10124","FIN",2080030100,FALSE,FALSE,0,25,0.833333333333333,0.359339961531187,-0.782787304171522
"57","G10125","SWE",2080030160,FALSE,FALSE,0,292,0.556850556850557,-1.08073308270083,0.883507524035991
"58","G1013","USA",7080047060,FALSE,FALSE,0,425,0.807952069716776,0.227140502209609,1.71353453583973
"59","G10130","SWE",2080030160,FALSE,FALSE,0,289,0.653846153846154,-0.575527129478449,0.864785110235906
"60","G10131","SWE",2080032670,FALSE,FALSE,0,169,0.8125,0.250828602753283,0.11588855823253
"61","G10135","SWE",2080030100,FALSE,FALSE,0,256,0.64,-0.647645447927763,0.658838558434978
"62","G10137","SWE",2080030100,FALSE,FALSE,0,441,0.67741935483871,-0.452745046096999,1.81338740944018
"63","G10139","SWE",2080030160,FALSE,FALSE,0,324,0.782608695652174,0.0951383923328116,1.08321327123689
"64","G1014","USA",7080047060,FALSE,TRUE,0,544,0.832080200501253,0.352812962506952,2.45619028324308
"65","G10143","SWE",2080030100,FALSE,FALSE,0,169,0.684210526315789,-0.417372922352758,0.11588855823253
"66","G10145","SWE",2080030100,FALSE,FALSE,0,281,0.538892480068951,-1.17426853770611,0.814858673435681
"67","G10149","SWE",2080030100,FALSE,FALSE,0,225,0.6,-0.855987256781339,0.465373615834106
"68","G1015","USA",7080047060,FALSE,TRUE,0,464,0.83265306122449,0.355796733489459,1.95692591524083
"69","G10154","SWE",2080030160,FALSE,FALSE,0,25,0.5,-1.37684177891528,-0.782787304171522
"70","G10156","SWE",2080030160,FALSE,FALSE,0,25,0.5,-1.37684177891528,-0.782787304171522
"71","G10159","SWE",2080030160,FALSE,FALSE,0,36,0.666666666666667,-0.508750908692046,-0.714138453571212
"72","G1016","USA",7080047060,FALSE,FALSE,0,410,0.798931623931624,0.180157102421006,1.61992246683931
"73","G10164","SWE",2080030160,FALSE,FALSE,0,324,0.75,-0.0747054735804297,1.08321327123689
"74","G10167","SWE",2080030160,FALSE,FALSE,0,121,0.611111111111111,-0.79811453209979,-0.183670062568821
"75","G10168","SWE",2080030100,FALSE,FALSE,0,281,0.557647058823529,-1.07658446615571,0.814858673435681
"76","G1017","USA",7080047060,FALSE,FALSE,0,361,0.95,0.967003570687449,1.31412304143793
"77","G10170","SWE",2080030160,FALSE,FALSE,0,225,0.625,-0.725773626247854,0.465373615834106
"78","G10172","SWE",2080030160,TRUE,FALSE,0,361,0.826086956521739,0.321596880217133,1.31412304143793
"79","G10173","SWE",2080030160,FALSE,FALSE,0,265,0.558260869565217,-1.07338740515029,0.715005799835231
"80","G10175","SWE",2080030100,FALSE,FALSE,0,149,0.549793601651187,-1.11748955298171,-0.00892753376803276
"81","G10179","SWE",2080030160,FALSE,FALSE,0,242,0.543529411764706,-1.15011686928051,0.571467294034584
"82","G10180","SWE",2080030160,FALSE,FALSE,0,144,0.666666666666667,-0.508750908692046,-0.0401315567681734
"83","G10181","SWE",2080030160,TRUE,FALSE,0,125,0.572649572649573,-0.998443194458998,-0.158706844168708
"84","G10184","SWE",2080030160,TRUE,FALSE,0,170,0.703460038986355,-0.317110965119373,0.122129362832558
"85","G10186","SWE",2080030160,TRUE,FALSE,0,170,0.703460038986355,-0.317110965119373,0.122129362832558
"86","G10188","FIN",2080030100,FALSE,FALSE,0,36,0.666666666666667,-0.508750908692046,-0.714138453571212
"87","G10189","SWE",2080030100,FALSE,FALSE,0,242,0.514130434782609,-1.30324277035287,0.571467294034584
"88","G1019","USA",7080047060,FALSE,FALSE,0,81,0.818181818181818,0.280422609692711,-0.433302246569946
"89","G10191","SWE",2080030160,FALSE,FALSE,0,208,0.625454545454545,-0.7234061056927,0.359279937633627
"90","G102","HUN",2080008490,FALSE,FALSE,0,25,0.833333333333333,0.359339961531187,-0.782787304171522
"91","G1020","USA",7080047060,FALSE,TRUE,0,544,0.90625,0.739129717253851,2.45619028324308
"92","G10200","SWE",2080030160,FALSE,FALSE,0,202,0.641471571906355,-0.639980699107063,0.321835110033458
"93","G10203","SWE",2080030100,FALSE,FALSE,0,225,0.504545454545455,-1.35316657336374,0.465373615834106
"94","G10206","SWE",2080030100,FALSE,FALSE,0,269,0.493383742911153,-1.41130285315855,0.739969018235343
"95","G1021","USA",7080047060,TRUE,FALSE,0,481,0.875862068965517,0.580852804277805,2.06301959344131
"96","G1022","USA",7080047060,FALSE,FALSE,0,611,0.846590909090909,0.428392644389853,2.87432419144497
"97","G10222","SWE",2080033010,FALSE,TRUE,0,100,0.833333333333333,0.359339961531187,-0.314726959169411
"98","G10224","SWE",2080030100,FALSE,FALSE,0,49,0.7,-0.3351327346474,-0.633007993770846
"99","G1023","USA",7080047060,FALSE,FALSE,0,596,0.891640866873065,0.663037386717643,2.78071212244454
"100","G10232","SWE",2080030100,FALSE,FALSE,0,196,0.777777777777778,0.0699763381234425,0.28439028243329
"101","G10233","SWE",2080030100,FALSE,FALSE,0,196,0.736842105263158,-0.143238963334896,0.28439028243329
"102","G10234","SWE",2080030100,FALSE,FALSE,0,225,0.789473684210526,0.130894995682968,0.465373615834106
"103","G10239","SWE",2080030100,FALSE,FALSE,0,361,0.904761904761905,0.731378905912572,1.31412304143793
"104","G1024","USA",7080047060,FALSE,TRUE,0,642,0.780291005291005,0.0830665972776027,3.06778913404584
"105","G10240","SWE",2080030100,FALSE,FALSE,0,400,0.909090909090909,0.753926720723565,1.55751442083903
"106","G10241","SWE",2080030100,FALSE,FALSE,0,529,0.92,0.810747214047268,2.36257821424266
"107","G10242","SWE",2080030100,FALSE,FALSE,0,361,0.863636363636364,0.517174665208138,1.31412304143793
"108","G10244","SWE",2080030100,FALSE,FALSE,0,361,0.863636363636364,0.517174665208138,1.31412304143793
"109","G10245","SWE",2080030100,FALSE,FALSE,0,400,0.869565217391304,0.548055368101454,1.55751442083903
"110","G10246","SWE",2080030100,FALSE,FALSE,0,400,0.869565217391304,0.548055368101454,1.55751442083903
"111","G10247","SWE",2080030100,TRUE,FALSE,0,400,0.869565217391304,0.548055368101454,1.55751442083903
"112","G1025","USA",7080047060,FALSE,FALSE,0,500,0.862745098039216,0.512532468041169,2.18159488084184
"113","G10250","SWE",2080032350,FALSE,FALSE,0,169,0.65,-0.595559995714369,0.11588855823253
"114","G10253","SWE",2080032670,FALSE,FALSE,0,25,0.833333333333333,0.359339961531187,-0.782787304171522
"115","G10255","SWE",2080033010,FALSE,FALSE,0,49,0.583333333333333,-0.942796343803662,-0.633007993770846
"116","G10258","SWE",2080033010,FALSE,FALSE,0,256,0.842105263157895,0.40502895470083,0.658838558434978
"117","G10259","SWE",2080033010,FALSE,FALSE,0,149,0.543859649122807,-1.14839681306706,-0.00892753376803276
"118","G1026","USA",7080047060,FALSE,FALSE,0,596,0.899324435656616,0.703057602188038,2.78071212244454
"119","G10261","SWE",2080033010,FALSE,FALSE,0,100,0.666666666666667,-0.508750908692046,-0.314726959169411
"120","G10262","SWE",2080033020,TRUE,FALSE,0,324,0.75,-0.0747054735804297,1.08321327123689
"121","G10264","SWE",2080032680,FALSE,FALSE,0,49,0.538461538461538,-1.17651311655607,-0.633007993770846
"122","G10266","SWE",2080033020,FALSE,FALSE,0,169,0.8125,0.250828602753283,0.11588855823253
"123","G10267","SWE",2080033010,FALSE,FALSE,0,256,0.842105263157895,0.40502895470083,0.658838558434978
"124","G10269","SWE",2080033020,FALSE,FALSE,0,400,0.833333333333333,0.359339961531187,1.55751442083903
"125","G1027","USA",7080047060,FALSE,TRUE,0,485,0.755590814414344,-0.0455854638792037,2.08798281184142
"126","G10272","SWE",2080033020,FALSE,FALSE,0,169,0.866666666666667,0.532958135575833,0.11588855823253
"127","G10275","SWE",2080033020,FALSE,FALSE,0,324,0.692307692307692,-0.375198467119241,1.08321327123689
"128","G10276","SWE",2080033020,FALSE,FALSE,0,121,0.846153846153846,0.426116182317589,-0.183670062568821
"129","G10277","SWE",2080033010,FALSE,FALSE,0,170,0.563413742690059,-1.04654843245973,0.122129362832558
"130","G1028","USA",7080047060,TRUE,FALSE,0,596,0.891640866873065,0.663037386717643,2.78071212244454
"131","G10282","SWE",2080033020,FALSE,FALSE,0,225,0.789473684210526,0.130894995682968,0.465373615834106
"132","G10283","SWE",2080033010,FALSE,FALSE,0,36,0.545454545454545,-1.14008972339985,-0.714138453571212
"133","G10284","SWE",2080033020,FALSE,FALSE,0,100,0.833333333333333,0.359339961531187,-0.314726959169411
"134","G10285","SWE",2080033010,FALSE,FALSE,0,121,0.733333333333333,-0.161514560602753,-0.183670062568821
"135","G10286","SWE",2080033020,FALSE,FALSE,0,49,1,1.22743083175442,-0.633007993770846
"136","G1029","USA",7080047060,TRUE,FALSE,0,500,0.851851851851852,0.455794502667101,2.18159488084184
"137","G10291","SWE",2080033020,TRUE,FALSE,0,289,0.772727272727273,0.0436705541772837,0.864785110235906
"138","G10292","SWE",2080033020,FALSE,FALSE,0,196,0.823529411764706,0.308275792694526,0.28439028243329
"139","G10293","SWE",2080032680,FALSE,FALSE,0,169,0.590909090909091,-0.903337667884424,0.11588855823253
"140","G10297","SWE",2080032680,FALSE,FALSE,0,256,0.727272727272727,-0.193081501338143,0.658838558434978
"141","G103","HUN",2080008490,FALSE,FALSE,0,25,0.714285714285714,-0.260724945771122,-0.782787304171522
"142","G1030","USA",7080047060,TRUE,FALSE,0,585,0.816483516483516,0.271576928497629,2.71206327184423
"143","G10300","SWE",2080033020,FALSE,FALSE,0,289,0.894736842105263,0.679162913718694,0.864785110235906
"144","G10302","SWE",2080033010,FALSE,FALSE,0,81,0.692307692307692,-0.375198467119241,-0.433302246569946
"145","G10307","SWE",2080033020,FALSE,FALSE,0,324,0.9,0.70657630962048,1.08321327123689
"146","G10308","SWE",2080033090,FALSE,FALSE,0,121,0.785714285714286,0.111313998610263,-0.183670062568821
"147","G1031","USA",7080047060,FALSE,FALSE,0,436,0.884615384615385,0.626444844676797,1.78218338644004
"148","G10310","SWE",2080033010,FALSE,FALSE,0,121,0.6875,-0.400239549914142,-0.183670062568821
"149","G10311","SWE",2080033090,FALSE,FALSE,0,144,0.8,0.18572178748654,-0.0401315567681734
"150","G10312","SWE",2080032600,FALSE,FALSE,0,25,0.833333333333333,0.359339961531187,-0.782787304171522
"151","G10313","SWE",2080033020,FALSE,FALSE,0,441,0.84,0.394063596340116,1.81338740944018
"152","G10319","SWE",2080033020,TRUE,FALSE,0,1024,0.744186046511628,-0.10498771323938,5.45177649125659
"153","G1032","USA",7080047060,TRUE,FALSE,0,557,0.896345811051693,0.687543301235906,2.53732074304345
"154","G10322","SWE",2080033020,TRUE,FALSE,0,729,0.613636363636364,-0.784961640126711,3.61073913424829
"155","G10326","SWE",2080033020,FALSE,FALSE,0,49,0.538461538461538,-1.17651311655607,-0.633007993770846
"156","G10328","SWE",2080033020,TRUE,FALSE,0,225,0.833333333333333,0.359339961531187,0.465373615834106
"157","G10329","SWE",2080033080,FALSE,FALSE,0,196,0.777777777777778,0.0699763381234425,0.28439028243329
"158","G1033","USA",7080047060,FALSE,FALSE,0,706,0.86228354978355,0.510128473079703,3.46720062844764
"159","G10330","SWE",2080033020,FALSE,FALSE,0,324,0.857142857142857,0.483352942991648,1.08321327123689
"160","G10334","SWE",2080033020,FALSE,FALSE,0,225,0.652173913043478,-0.584237071320153,0.465373615834106
"161","G10335","SWE",2080033080,FALSE,FALSE,0,100,0.833333333333333,0.359339961531187,-0.314726959169411
"162","G10336","SWE",2080033020,FALSE,FALSE,0,64,0.727272727272727,-0.193081501338143,-0.539395924770424
"163","G10337","SWE",2080033020,TRUE,FALSE,0,361,0.863636363636364,0.517174665208138,1.31412304143793
"164","G1034","USA",7080047060,FALSE,FALSE,0,522,0.835,0.368020870233419,2.31889258204246
"165","G10342","SWE",2080033020,FALSE,FALSE,0,196,0.823529411764706,0.308275792694526,0.28439028243329
"166","G10343","SWE",2080033090,FALSE,FALSE,0,64,0.727272727272727,-0.193081501338143,-0.539395924770424
"167","G10345","SWE",2080033020,FALSE,FALSE,0,256,0.695652173913043,-0.357778583435832,0.658838558434978
"168","G10347","SWE",2080033020,FALSE,TRUE,0,121,0.611111111111111,-0.79811453209979,-0.183670062568821
"169","G1035","USA",7080047060,FALSE,FALSE,0,562,0.855263157894737,0.473562444455296,2.56852476604359
"170","G10350","SWE",2080033080,FALSE,FALSE,0,256,0.8,0.18572178748654,0.658838558434978
"171","G10352","SWE",2080033080,FALSE,FALSE,0,400,0.833333333333333,0.359339961531187,1.55751442083903
"172","G10353","SWE",2080033080,FALSE,FALSE,0,289,0.85,0.44614904855351,0.864785110235906
"173","G10355","SWE",2080033080,FALSE,FALSE,0,196,0.56,-1.06432906563491,0.28439028243329
"174","G10358","SWE",2080033080,FALSE,FALSE,0,169,0.8125,0.250828602753283,0.11588855823253
"175","G10359","SWE",2080033080,FALSE,FALSE,0,256,0.695652173913043,-0.357778583435832,0.658838558434978
"176","G1036","USA",7080047060,FALSE,FALSE,0,505,0.908045977011494,0.748484144734705,2.21279890384198
"177","G10361","SWE",2080033080,FALSE,FALSE,0,281,0.486498814085021,-1.44716331629516,0.814858673435681
"178","G10362","SWE",2080033090,FALSE,FALSE,0,250,0.71875,-0.237472511747286,0.621393730834809
"179","G10363","SWE",2080033020,TRUE,FALSE,0,441,0.875,0.576362679086995,1.81338740944018
"180","G10365","SWE",2080033090,FALSE,FALSE,0,144,0.705882352941177,-0.304494233345403,-0.0401315567681734
"181","G10367","SWE",2080033080,FALSE,FALSE,0,256,0.842105263157895,0.40502895470083,0.658838558434978
"182","G1037","USA",7080047060,FALSE,FALSE,0,562,0.855263157894737,0.473562444455296,2.56852476604359
"183","G10371","SWE",2080032670,FALSE,FALSE,0,64,0.615384615384615,-0.775855791837656,-0.539395924770424
"184","G10373","SWE",2080033090,FALSE,FALSE,0,36,0.857142857142857,0.483352942991648,-0.714138453571212
"185","G10375","SWE",2080033080,FALSE,FALSE,0,194,0.692564745196324,-0.373859595524526,0.271908673233233
"186","G1038","USA",7080047060,TRUE,TRUE,1,502,0.829594017094017,0.33986356380182,2.1940764900419
"187","G10380","SWE",2080033090,FALSE,FALSE,0,169,0.590181660899654,-0.907126519983936,0.11588855823253
"188","G10382","SWE",2080032670,FALSE,FALSE,0,64,0.533333333333333,-1.20322360487063,-0.539395924770424
"189","G10384","SWE",2080033090,FALSE,TRUE,0,289,0.62962962962963,-0.701659990963876,0.864785110235906
"190","G10385","SWE",2080032490,FALSE,FALSE,0,64,0.533333333333333,-1.20322360487063,-0.539395924770424
"191","G10388","SWE",2080032600,FALSE,FALSE,0,25,0.333333333333333,-2.24493264913851,-0.782787304171522
"192","G1039","USA",7080047060,TRUE,FALSE,0,544,0.875,0.576362679086995,2.45619028324308
"193","G10391","SWE",2080033010,FALSE,FALSE,0,64,0.888888888888889,0.648703584938931,-0.539395924770424
"194","G10394","SWE",2080033090,FALSE,FALSE,0,130,0.559561965811966,-1.06661058651178,-0.127502821168567
"195","G10395","SWE",2080033090,FALSE,FALSE,0,221,0.592442645074224,-0.895350081665956,0.440410397433993
"196","G10397","SWE",2080033090,FALSE,FALSE,0,121,0.6875,-0.400239549914142,-0.183670062568821
"197","G1040","USA",7080047060,FALSE,TRUE,0,481,0.875862068965517,0.580852804277805,2.06301959344131
"198","G10404","SWE",2080032280,FALSE,FALSE,0,25,0.714285714285714,-0.260724945771122,-0.782787304171522
"199","G10406","SWE",2080032280,FALSE,FALSE,0,125,0.580357142857143,-0.95829796648622,-0.158706844168708
"200","G10409","SWE",2080033090,FALSE,FALSE,0,64,0.666666666666667,-0.508750908692046,-0.539395924770424
"201","G1041","USA",7080047060,TRUE,FALSE,0,569,0.947474747474747,0.95385067871437,2.61221039824378
"202","G10410","SWE",2080032280,FALSE,FALSE,0,49,0.583333333333333,-0.942796343803662,-0.633007993770846
"203","G10416","SWE",2080033080,FALSE,FALSE,0,36,0.75,-0.0747054735804297,-0.714138453571212
"204","G1042","USA",7080047060,FALSE,FALSE,0,656,0.929824561403509,0.861918886397269,3.15516039844623
"205","G10420","SWE",2080033080,FALSE,FALSE,0,36,0.75,-0.0747054735804297,-0.714138453571212
"206","G10423","SWE",2080032280,TRUE,TRUE,1,49,0.7,-0.3351327346474,-0.633007993770846
"207","G10426","SWE",2080032280,FALSE,FALSE,0,98,0.680555555555556,-0.43641000284011,-0.327208568369468
"208","G10427","SWE",2080033080,FALSE,FALSE,0,36,0.5,-1.37684177891528,-0.714138453571212
"209","G1043","USA",7080047060,FALSE,FALSE,0,481,0.85395537525355,0.46675079942899,2.06301959344131
"210","G10431","SWE",2080032280,FALSE,FALSE,0,145,0.680241327300151,-0.438046674918208,-0.0338907521681453
"211","G10438","SWE",2080033120,FALSE,FALSE,0,61,0.424793388429752,-1.76855881622262,-0.558118338570509
"212","G1044","USA",7080047060,TRUE,FALSE,0,580,0.91984864121087,0.809958854949438,2.68085924884409
"213","G10444","SWE",2080033120,FALSE,FALSE,0,169,0.590909090909091,-0.903337667884424,0.11588855823253
"214","G10446","SWE",2080033120,FALSE,FALSE,0,196,0.56,-1.06432906563491,0.28439028243329
"215","G10449","SWE",2080032280,FALSE,FALSE,0,36,1,1.22743083175442,-0.714138453571212
"216","G1045","USA",7080047060,FALSE,TRUE,0,425,0.919191919191919,0.806538288615883,1.71353453583973
"217","G10452","SWE",2080033130,FALSE,FALSE,0,441,0.7,-0.3351327346474,1.81338740944018
"218","G10453","SWE",2080032680,FALSE,FALSE,0,100,0.37037037037037,-2.05202356686668,-0.314726959169411
"219","G10455","SWE",2080033120,FALSE,FALSE,0,169,0.590909090909091,-0.903337667884424,0.11588855823253
"220","G1046","USA",7080047060,FALSE,FALSE,0,625,0.892857142857143,0.669372415182341,2.96169545584536
"221","G10462","SWE",2080033010,FALSE,FALSE,0,64,0.888888888888889,0.648703584938931,-0.539395924770424
"222","G10464","SWE",2080033120,FALSE,FALSE,0,490,0.536151960784314,-1.18854265633009,2.11918683484156
"223","G10465","SWE",2080033120,FALSE,FALSE,0,25,1,1.22743083175442,-0.782787304171522
"224","G10468","SWE",2080033080,FALSE,FALSE,0,225,0.9375,0.901896755420707,0.465373615834106
"225","G1047","USA",7080047060,TRUE,FALSE,0,513,0.793406593406593,0.151379731082104,2.26272534064221
"226","G10470","SWE",2080033130,FALSE,FALSE,0,256,0.592592592592593,-0.894569073235705,0.658838558434978
"227","G10472","SWE",2080032600,FALSE,FALSE,0,81,0.642857142857143,-0.632763890152508,-0.433302246569946
"228","G10475","SWE",2080033010,FALSE,FALSE,0,64,0.888888888888889,0.648703584938931,-0.539395924770424
"229","G10477","SWE",2080032600,FALSE,FALSE,0,64,0.888888888888889,0.648703584938931,-0.539395924770424
"230","G10479","SWE",2080033120,TRUE,FALSE,0,324,0.9,0.70657630962048,1.08321327123689
"231","G1048","USA",7080047060,FALSE,FALSE,0,500,0.875,0.576362679086995,2.18159488084184
"232","G10481","SWE",2080033120,FALSE,FALSE,0,225,0.789473684210526,0.130894995682968,0.465373615834106
"233","G10483","SWE",2080032600,FALSE,FALSE,0,36,1,1.22743083175442,-0.714138453571212
"234","G10485","SWE",2080033080,FALSE,FALSE,0,25,0.384615384615385,-1.9778277659929,-0.782787304171522
"235","G10486","SWE",2080033120,FALSE,FALSE,0,1089,0.868421052631579,0.542095934209762,5.85742879025841
"236","G10487","SWE",2080033120,FALSE,FALSE,0,25,1,1.22743083175442,-0.782787304171522
"237","G1049","USA",7080047060,FALSE,FALSE,0,546,0.78858024691358,0.126241487119393,2.46867189244314
"238","G10490","SWE",2080032600,FALSE,FALSE,0,64,0.8,0.18572178748654,-0.539395924770424
"239","G10494","SWE",2080032600,FALSE,FALSE,0,289,0.944444444444444,0.938067208346675,0.864785110235906
"240","G10497","SWE",2080032230,FALSE,FALSE,0,256,0.842105263157895,0.40502895470083,0.658838558434978
"241","G10498","SWE",2080032230,FALSE,FALSE,0,49,1,1.22743083175442,-0.633007993770846
"242","G10499","SWE",2080032230,FALSE,FALSE,0,121,0.846153846153846,0.426116182317589,-0.183670062568821
"243","G1050","USA",7080047060,FALSE,FALSE,0,625,0.882563551736484,0.615757780340412,2.96169545584536
"244","G10500","SWE",2080032600,FALSE,FALSE,0,100,1,1.22743083175442,-0.314726959169411
"245","G10501","SWE",2080032230,FALSE,FALSE,0,100,0.909090909090909,0.753926720723565,-0.314726959169411
"246","G10503","SWE",2080032230,FALSE,FALSE,0,36,1,1.22743083175442,-0.714138453571212
"247","G10504","SWE",2080032230,TRUE,FALSE,0,100,0.769230769230769,0.0254588575991743,-0.314726959169411
"248","G10505","SWE",2080032230,FALSE,FALSE,0,64,1,1.22743083175442,-0.539395924770424
"249","G10509","SWE",2080032230,FALSE,FALSE,0,324,0.9,0.70657630962048,1.08321327123689
"250","G1051","USA",7080047060,FALSE,TRUE,0,481,0.803819894563996,0.205617881063863,2.06301959344131
"251","G10512","SWE",2080033120,FALSE,TRUE,0,1156,0.85,0.44614904855351,6.2755626984603
"252","G10514","SWE",2080032600,FALSE,FALSE,0,196,0.875,0.576362679086995,0.28439028243329
"253","G10515","SWE",2080032230,FALSE,FALSE,0,81,0.45,-1.63726903998225,-0.433302246569946
"254","G10517","SWE",2080033120,FALSE,FALSE,0,324,0.9,0.70657630962048,1.08321327123689
"255","G1052","USA",7080047060,FALSE,TRUE,0,666,0.950980392156863,0.972109987571115,3.21756844444651
"256","G10520","SWE",2080033120,FALSE,FALSE,0,1156,0.85,0.44614904855351,6.2755626984603
"257","G10523","SWE",2080032230,FALSE,FALSE,0,64,1,1.22743083175442,-0.539395924770424
"258","G10524","SWE",2080032230,FALSE,FALSE,0,36,1,1.22743083175442,-0.714138453571212
"259","G10526","SWE",2080033080,FALSE,FALSE,0,49,0.368421052631579,-2.06217667645994,-0.633007993770846
