SourceID,SiteID,TimeSeriesID,Protocol,Latitude,Longitude,BioRealm,HydroBasin,Country,Region,Province,Waterbody,
27,S11434,G5152,Electrofishing,51.17065,0.572067511,Palearctic,2080053820,GBR,ENGLAND,KENT,RIVER BEULT,
27,S11435,G5153,Electrofishing,51.75237,0.574465196,Palearctic,2080053720,GBR,ENGLAND,ESSEX,LOWER RIVER CHELMER,
27,S11436,G5154,Electrofishing,51.99966,0.57552176,Palearctic,2080053680,GBR,ENGLAND,ESSEX,UPPER RIVER COLNE,
27,S11437,G5155,Electrofishing,52.32743,0.577821468,Palearctic,2080053500,GBR,ENGLAND,SUFFOLK,RIVER LARK,
27,S11438,G5156,Electrofishing,51.84399,0.579690859,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BRAIN,
27,S11439,G5157,Electrofishing,51.88893,0.58081108,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11440,G5158,Electrofishing,51.99138,0.583786855,Palearctic,2080053680,GBR,ENGLAND,ESSEX,UPPER RIVER COLNE,
27,S11441,G5159,Electrofishing,52.07501,0.584236097,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,UPPER RIVER STOUR,
27,S11442,G5160,Electrofishing,51.75475,0.589090893,Palearctic,2080053720,GBR,ENGLAND,ESSEX,LOWER RIVER CHELMER,
27,S11443,G5161,Electrofishing,51.9876,0.592308331,Palearctic,2080053680,GBR,ENGLAND,ESSEX,UPPER RIVER COLNE,
27,S7289,G2338,Electrofishing,53.31513,-1.99095454,Palearctic,2080050410,GBR,ENGLAND,DERBYSHIRE,RIVER GOYT,
27,S2584,G5162,Electrofishing,54.41748,-0.891179599,Palearctic,2080053110,GBR,ENGLAND,NORTH YORKSHIRE,RIVER ESK,
27,S11444,G5163,Electrofishing,51.25651,0.592624584,Palearctic,2080053820,GBR,ENGLAND,KENT,RIVER LEN,
27,S11445,G5164,Electrofishing,51.83372,0.59652314,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BRAIN,
27,S11446,G5165,Electrofishing,51.89307,0.597036863,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11447,G5166,Electrofishing,50.92774,0.5991873,Palearctic,2080053880,GBR,ENGLAND,EAST SUSSEX,RIVER BREDE,
27,S11448,G5167,Electrofishing,51.97207,0.603060352,Palearctic,2080053680,GBR,ENGLAND,ESSEX,UPPER RIVER COLNE,
27,S11449,G5168,Electrofishing,52.07818,0.603393294,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,UPPER RIVER STOUR,
27,S11450,G5169,Electrofishing,51.74811,0.604648347,Palearctic,2080053720,GBR,ENGLAND,ESSEX,LOWER RIVER CHELMER,
27,S11451,G5170,Electrofishing,51.88776,0.605392463,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11452,G5171,Electrofishing,51.82718,0.607757703,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BRAIN,
27,S11453,G5172,Electrofishing,50.91872,0.608075486,Palearctic,2080053880,GBR,ENGLAND,EAST SUSSEX,DOLEHAM DITCH,
27,S2592,G5173,Electrofishing,52.76471,-0.891258966,Palearctic,2080053260,GBR,ENGLAND,LEICESTERSHIRE,RIVER EYE,
27,S11456,G5174,Electrofishing,51.16882,0.609060902,Palearctic,2080053820,GBR,ENGLAND,KENT,RIVER BEULT,
27,S11457,G5175,Electrofishing,51.96562,0.609965869,Palearctic,2080053680,GBR,ENGLAND,ESSEX,UPPER RIVER COLNE,
27,S11458,G5176,Electrofishing,51.74339,0.614517852,Palearctic,2080053720,GBR,ENGLAND,ESSEX,LOWER RIVER CHELMER,
27,S11459,G5177,Electrofishing,52.44932,0.614930747,Palearctic,2080053500,GBR,ENGLAND,NORFOLK,LITTLE OUSE RIVER,
27,S11460,G5178,Electrofishing,51.95918,0.616869421,Palearctic,2080053680,GBR,ENGLAND,ESSEX,UPPER RIVER COLNE,
27,S11461,G5179,Electrofishing,51.74333,0.617411516,Palearctic,2080053720,GBR,ENGLAND,ESSEX,LOWER RIVER CHELMER,
27,S11462,G5180,Electrofishing,52.07693,0.619374635,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,UPPER RIVER STOUR,
27,S11463,G5181,Electrofishing,51.87995,0.620982757,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11464,G5182,Electrofishing,52.30863,0.627080024,Palearctic,2080053500,GBR,ENGLAND,SUFFOLK,RIVER LARK,
27,S11465,G5183,Electrofishing,51.7458,0.627695658,Palearctic,2080053720,GBR,ENGLAND,ESSEX,LOWER RIVER CHELMER,
27,S11466,G5184,Electrofishing,51.81143,0.628611107,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BRAIN,
27,S11467,G5185,Electrofishing,51.94807,0.630775791,Palearctic,2080053680,GBR,ENGLAND,ESSEX,UPPER RIVER COLNE,
27,S11468,G5186,Electrofishing,52.08558,0.63447938,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,UPPER RIVER STOUR,
27,S11469,G5187,Electrofishing,51.80228,0.635331943,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BRAIN,
27,S7292,G2339,Electrofishing,50.8769,-1.991420624,Palearctic,2080048980,GBR,ENGLAND,DORSET,RIVER ALLEN,
27,S11470,G5188,Electrofishing,51.76895,0.637738003,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11471,G5189,Electrofishing,51.79503,0.637809777,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BRAIN,
27,S7294,G2340,Electrofishing,50.82236,-1.992097554,Palearctic,2080048980,GBR,ENGLAND,DORSET,RIVER ALLEN,
27,S11472,G5190,Electrofishing,51.86871,0.640667634,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11473,G5191,Electrofishing,52.13578,0.641825459,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,RIVER GLEM,
27,S11474,G5192,Electrofishing,51.94063,0.641980429,Palearctic,2080053680,GBR,ENGLAND,ESSEX,UPPER RIVER COLNE,
27,S11475,G5193,Electrofishing,51.74727,0.642269339,Palearctic,2080053720,GBR,ENGLAND,ESSEX,LOWER RIVER CHELMER,
27,S2601,G5194,Electrofishing,51.04609,-0.891551641,Palearctic,2080048800,GBR,ENGLAND,HAMPSHIRE,WESTERN RIVER ROTHER,
27,S11476,G5195,Electrofishing,51.74544,0.643611348,Palearctic,2080053720,GBR,ENGLAND,ESSEX,LOWER RIVER CHELMER,
27,S11477,G5196,Electrofishing,51.74624,0.648004476,Palearctic,2080053720,GBR,ENGLAND,ESSEX,LOWER RIVER CHELMER,
27,S11478,G5197,Electrofishing,51.78486,0.650266364,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11479,G5198,Electrofishing,51.79115,0.650635057,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BRAIN,
27,S11480,G5199,Electrofishing,51.75785,0.651582281,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11481,G5200,Electrofishing,51.79917,0.654006441,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S7296,G2341,Electrofishing,54.41563,-1.992138599,Palearctic,2080053240,GBR,ENGLAND,NORTH YORKSHIRE,ARKLE BECK,
27,S11482,G5201,Electrofishing,51.86789,0.657950312,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11483,G5202,Electrofishing,51.74691,0.658185358,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11484,G5203,Electrofishing,51.74418,0.65947394,Palearctic,2080053720,GBR,ENGLAND,ESSEX,LOWER RIVER CHELMER,
27,S11485,G5204,Electrofishing,52.0841,0.660666804,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,UPPER RIVER STOUR,
27,S2606,G5205,Electrofishing,53.91768,-0.897641213,Palearctic,2080053240,GBR,ENGLAND,EAST RIDING OF YORKSHIRE,BLACKFOSS BECK,
27,S11487,G5206,Electrofishing,51.93751,0.660711509,Palearctic,2080053680,GBR,ENGLAND,ESSEX,RIVER COLNE,
27,S11488,G5207,Electrofishing,52.12897,0.66480146,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,RIVER GLEM,
27,S11489,G5208,Electrofishing,51.74315,0.665208267,Palearctic,2080053720,GBR,ENGLAND,ESSEX,CHELMER & BLACKWATER NAVIGATION,
27,S11490,G5209,Electrofishing,51.80519,0.665965946,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11491,G5210,Electrofishing,52.12255,0.670262354,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,RIVER GLEM,
27,S11492,G5211,Electrofishing,51.73753,0.675017149,Palearctic,2080053720,GBR,ENGLAND,ESSEX,CHELMER & BLACKWATER NAVIGATION,
27,S6155,G2084,Electrofishing,54.8042,-1.793066241,Palearctic,2080053070,GBR,ENGLAND,DURHAM,RIPPON BURN,
27,S11493,G5212,Electrofishing,51.81301,0.678035153,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11494,G5213,Electrofishing,51.86833,0.678299756,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S7301,G2342,Electrofishing,52.96302,-1.993140106,Palearctic,2080053260,GBR,ENGLAND,STAFFORDSHIRE,RIVER TEAN,
27,S11495,G5214,Electrofishing,51.00261,0.680716919,Palearctic,2080053880,GBR,ENGLAND,EAST SUSSEX,RIVER ROTHER,
27,S11496,G5215,Electrofishing,51.93435,0.680892779,Palearctic,2080053680,GBR,ENGLAND,ESSEX,LOWER RIVER COLNE,
27,S269,G5216,Electrofishing,51.3696,-0.159699674,Palearctic,2080053790,GBR,ENGLAND,SUTTON,RIVER WANDLE,
27,S2614,G5217,Electrofishing,54.56035,-0.902029795,Palearctic,2080053110,GBR,ENGLAND,REDCAR AND CLEVELAND,KILTON BECK,
27,S11501,G5218,Electrofishing,52.10788,0.682530233,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,RIVER GLEM,
27,S11502,G5219,Electrofishing,52.08716,0.684206434,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,UPPER RIVER STOUR,
27,S11503,G5220,Electrofishing,52.45306,0.684376571,Palearctic,2080053500,GBR,ENGLAND,NORFOLK,LOWER RIVER OUSE,
27,S7306,G2343,Electrofishing,53.06974,-1.99398943,Palearctic,2080053260,GBR,ENGLAND,STAFFORDSHIRE,COMBES BROOK,
27,S11504,G5221,Electrofishing,52.28493,0.687350934,Palearctic,2080053500,GBR,ENGLAND,SUFFOLK,RIVER LARK,
27,S11505,G5222,Electrofishing,51.82176,0.688712815,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11506,G5223,Electrofishing,51.7399,0.689642835,Palearctic,2080053720,GBR,ENGLAND,ESSEX,CHELMER & BLACKWATER NAVIGATION,
27,S11507,G5224,Electrofishing,52.08613,0.689983752,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,RIVER GLEM,
27,S11508,G5225,Electrofishing,51.86307,0.691176542,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11509,G5226,Electrofishing,51.93585,0.694076313,Palearctic,2080053680,GBR,ENGLAND,ESSEX,LOWER RIVER COLNE,
27,S11510,G5227,Electrofishing,52.0986,0.695115084,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,RIVER GLEM,
27,S7311,G2344,Electrofishing,50.80779,-1.994257145,Palearctic,2080048980,GBR,ENGLAND,DORSET,RIVER ALLEN,
27,S2624,G5228,Electrofishing,51.00241,-0.902783083,Palearctic,2080048800,GBR,ENGLAND,HAMPSHIRE,WESTERN RIVER ROTHER,
27,S11512,G5229,Electrofishing,51.82878,0.696388261,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S7314,G2345,Electrofishing,52.25064,-1.994403466,Palearctic,2080049660,GBR,ENGLAND,WORCESTERSHIRE,BOW BROOK,
27,S11513,G5230,Electrofishing,52.07968,0.696893563,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,UPPER RIVER STOUR,
27,S11514,G5231,Electrofishing,51.03763,0.698716009,Palearctic,2080053880,GBR,ENGLAND,KENT,READING SEWER,
27,S807,G2346,Electrofishing,53.91096,-0.383245659,Palearctic,2080053200,GBR,ENGLAND,EAST RIDING OF YORKSHIRE,RIVER HULL,
27,S11515,G5232,Electrofishing,51.86008,0.704070016,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11516,G5233,Electrofishing,51.84208,0.704442979,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11517,G5234,Electrofishing,51.83397,0.705408098,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11518,G5235,Electrofishing,51.93286,0.70699027,Palearctic,2080053680,GBR,ENGLAND,ESSEX,LOWER RIVER COLNE,
27,S11519,G5236,Electrofishing,52.05875,0.707303918,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,UPPER RIVER STOUR,
27,S11520,G5237,Electrofishing,51.851,0.707881941,Palearctic,2080053720,GBR,ENGLAND,ESSEX,RIVER BLACKWATER,
27,S11521,G5238,Electrofishing,52.07582,0.708336607,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,CHAD BROOK,
27,S2631,G5239,Electrofishing,52.243,-0.90445281,Palearctic,2080053470,GBR,ENGLAND,NORTHAMPTONSHIRE,BRAMPTON BRANCH,
27,S11522,G5240,Electrofishing,52.07219,0.70957644,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,UPPER RIVER STOUR,
27,S6160,G2085,Electrofishing,54.32757,-1.795586006,Palearctic,2080053240,GBR,ENGLAND,NORTH YORKSHIRE,BURTON BECK,
27,S11523,G5241,Electrofishing,50.92435,0.714096863,Palearctic,2080053880,GBR,ENGLAND,EAST SUSSEX,RIVER BREDE,
27,S7321,G2347,Electrofishing,54.58061,-1.995325956,Palearctic,2080053100,GBR,ENGLAND,DURHAM,WILDEN BECK,
27,S11524,G5242,Electrofishing,51.92451,0.718124032,Palearctic,2080053680,GBR,ENGLAND,ESSEX,LOWER RIVER COLNE,
27,S11525,G5243,Electrofishing,52.03869,0.719215588,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S7326,G2348,Electrofishing,54.74057,-1.996861805,Palearctic,2080053070,GBR,ENGLAND,DURHAM,SHITTLEHOPE BURN,
27,S11526,G5244,Electrofishing,52.2452,0.720065181,Palearctic,2080053500,GBR,ENGLAND,SUFFOLK,RIVER LARK,
27,S11527,G5245,Electrofishing,52.04491,0.72251018,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S11528,G5246,Electrofishing,52.0332,0.723256628,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S11529,G5247,Electrofishing,52.44638,0.723426482,Palearctic,2080053500,GBR,ENGLAND,NORFOLK,LOWER RIVER OUSE,
27,S7330,G2349,Electrofishing,54.3811,-1.996886993,Palearctic,2080053240,GBR,ENGLAND,NORTH YORKSHIRE,RIVER SWALE,
27,S11530,G5248,Electrofishing,51.92334,0.729689651,Palearctic,2080053680,GBR,ENGLAND,ESSEX,LOWER RIVER COLNE,
27,S11531,G5249,Electrofishing,52.95748,0.730373273,Palearctic,2080053510,GBR,ENGLAND,NORFOLK,RIVER BURN,
27,S2637,G5250,Electrofishing,53.89802,-0.910333733,Palearctic,2080053240,GBR,ENGLAND,EAST RIDING OF YORKSHIRE,BIELBY BECK,
27,S11533,G5251,Electrofishing,52.02561,0.740289453,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S7335,G2350,Electrofishing,53.13984,-2.000707006,Palearctic,2080053260,GBR,ENGLAND,STAFFORDSHIRE,RIVER CHURNET,
27,S11534,G5252,Electrofishing,52.0157,0.741140948,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S11535,G5253,Electrofishing,52.94822,0.741700015,Palearctic,2080053510,GBR,ENGLAND,NORFOLK,RIVER BURN,
27,S11536,G5254,Electrofishing,52.00755,0.74355717,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S11537,G5255,Electrofishing,50.99034,0.753317604,Palearctic,2080053880,GBR,ENGLAND,EAST SUSSEX,RIVER ROTHER,
27,S11538,G5256,Electrofishing,52.38409,0.755096147,Palearctic,2080053500,GBR,ENGLAND,NORFOLK,RIVER OUSE,
27,S11539,G5257,Electrofishing,51.99827,0.756101728,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S11540,G5258,Electrofishing,51.9218,0.757231121,Palearctic,2080053680,GBR,ENGLAND,ESSEX,LOWER RIVER COLNE,
27,S11541,G5259,Electrofishing,52.38582,0.75814317,Palearctic,2080053500,GBR,ENGLAND,NORFOLK,LITTLE OUSE RIVER,
27,S11542,G5260,Electrofishing,51.98649,0.759748042,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S7340,G2351,Electrofishing,53.83127,-2.001558568,Palearctic,2080053240,GBR,ENGLAND,WEST YORKSHIRE,RIVER WORTH,
27,S2640,G5261,Electrofishing,53.99242,-0.912447004,Palearctic,2080053240,GBR,ENGLAND,NORTH YORKSHIRE,RIVER DERWENT,
27,S11544,G5262,Electrofishing,52.92982,0.7598814,Palearctic,2080053510,GBR,ENGLAND,NORFOLK,RIVER BURN,
27,S11545,G5263,Electrofishing,51.91171,0.76533809,Palearctic,2080053680,GBR,ENGLAND,ESSEX,LOWER RIVER COLNE,
27,S11546,G5264,Electrofishing,51.97178,0.773404708,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S11547,G5265,Electrofishing,52.38217,0.775007434,Palearctic,2080053500,GBR,ENGLAND,NORFOLK,RIVER SAPISTON,
27,S6164,G2086,Electrofishing,53.93605,-1.795856906,Palearctic,2080053240,GBR,ENGLAND,WEST YORKSHIRE,BOW BECK,
27,S11548,G5266,Electrofishing,51.96522,0.784646629,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S11549,G5267,Electrofishing,51.90837,0.792759436,Palearctic,2080053680,GBR,ENGLAND,ESSEX,LOWER RIVER COLNE,
27,S11550,G5268,Electrofishing,52.39124,0.79522879,Palearctic,2080053500,GBR,ENGLAND,NORFOLK,RIVER OUSE,
27,S11551,G5269,Electrofishing,51.18001,0.801040893,Palearctic,2080053850,GBR,ENGLAND,KENT,GREAT STOUR RIVER,
27,S11552,G5270,Electrofishing,52.83442,0.803969763,Palearctic,2080053560,GBR,ENGLAND,NORFOLK,UPPER RIVER WENSUM,
27,S7342,G2352,Electrofishing,50.86071,-2.002790119,Palearctic,2080048980,GBR,ENGLAND,DORSET,RIVER ALLEN,
27,S11553,G5271,Electrofishing,51.91072,0.807446538,Palearctic,2080053680,GBR,ENGLAND,ESSEX,LOWER RIVER COLNE,
27,S2646,G5272,Electrofishing,54.29841,-0.916508255,Palearctic,2080053240,GBR,ENGLAND,NORTH YORKSHIRE,HUTTON BECK,
27,S11556,G5273,Electrofishing,52.34006,0.809279094,Palearctic,2080053500,GBR,ENGLAND,SUFFOLK,RIVER SAPISTON,
27,S11557,G5274,Electrofishing,51.96081,0.81145053,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S11558,G5275,Electrofishing,51.96798,0.819761636,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S11559,G5276,Electrofishing,52.29879,0.825910023,Palearctic,2080053500,GBR,ENGLAND,SUFFOLK,RIVER SAPISTON,
27,S11560,G5277,Electrofishing,51.91023,0.827773876,Palearctic,2080053680,GBR,ENGLAND,ESSEX,LOWER RIVER COLNE,
27,S11561,G5278,Electrofishing,51.15418,0.833900184,Palearctic,2080053850,GBR,ENGLAND,KENT,GREAT STOUR RIVER,
27,S11562,G5279,Electrofishing,52.2937,0.839827187,Palearctic,2080053500,GBR,ENGLAND,SUFFOLK,RIVER SAPISTON,
27,S11563,G5280,Electrofishing,51.963,0.839830683,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S11564,G5281,Electrofishing,51.90356,0.843347728,Palearctic,2080053680,GBR,ENGLAND,ESSEX,LOWER RIVER COLNE,
27,S11565,G5282,Electrofishing,52.28302,0.845595799,Palearctic,2080053500,GBR,ENGLAND,SUFFOLK,RIVER SAPISTON,
27,S2653,G5283,Electrofishing,54.26059,-0.91986433,Palearctic,2080053240,GBR,ENGLAND,NORTH YORKSHIRE,RIVER DOVE,
27,S11567,G5284,Electrofishing,51.85482,0.850439212,Palearctic,2080053680,GBR,ENGLAND,ESSEX,ROMAN RIVER,
27,S11568,G5285,Electrofishing,52.27473,0.853860606,Palearctic,2080053500,GBR,ENGLAND,SUFFOLK,RIVER SAPISTON,
27,S11569,G5286,Electrofishing,51.967,0.86046709,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S7345,G2353,Electrofishing,55.3049,-2.006272244,Palearctic,2080052960,GBR,ENGLAND,NORTHUMBERLAND,RIVER COQUET,
27,S11570,G5287,Electrofishing,52.82759,0.861771473,Palearctic,2080053560,GBR,ENGLAND,NORFOLK,UPPER RIVER WENSUM,
27,S11571,G5288,Electrofishing,51.84891,0.871847471,Palearctic,2080053680,GBR,ENGLAND,ESSEX,ROMAN RIVER,
27,S11572,G5289,Electrofishing,51.96851,0.872211676,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S7348,G2354,Electrofishing,55.35881,-2.00628112,Palearctic,2080052960,GBR,ENGLAND,NORTHUMBERLAND,WREIGH BURN,
27,S11573,G5290,Electrofishing,52.43244,0.877285634,Palearctic,2080053500,GBR,ENGLAND,NORFOLK,RIVER THET,
27,S11574,G5291,Electrofishing,51.84876,0.877647057,Palearctic,2080053680,GBR,ENGLAND,ESSEX,ROMAN RIVER,
27,S11575,G5292,Electrofishing,52.82163,0.885130477,Palearctic,2080053560,GBR,ENGLAND,NORFOLK,RIVER WENSUM,
27,S7351,G2355,Electrofishing,50.80004,-2.006688372,Palearctic,2080048980,GBR,ENGLAND,DORSET,RIVER STOUR,
27,S11576,G5293,Electrofishing,51.15618,0.885497509,Palearctic,2080053850,GBR,ENGLAND,KENT,GREAT STOUR RIVER,
27,S2658,G5294,Electrofishing,52.33035,-0.919906421,Palearctic,2080053470,GBR,ENGLAND,NORTHAMPTONSHIRE,BRAMPTON BRANCH,
27,S11577,G5295,Electrofishing,51.84388,0.893307593,Palearctic,2080053680,GBR,ENGLAND,ESSEX,LAYER BROOK,
27,S11578,G5296,Electrofishing,51.84471,0.896264682,Palearctic,2080053680,GBR,ENGLAND,ESSEX,ROMAN RIVER,
27,S11579,G5297,Electrofishing,51.97318,0.901634449,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S7353,G2356,Electrofishing,51.87857,-2.00721667,Palearctic,2080049660,GBR,ENGLAND,GLOUCESTERSHIRE,RIVER CHELT,
27,S11580,G5298,Electrofishing,51.1498,0.905936094,Palearctic,2080053850,GBR,ENGLAND,KENT,GREAT STOUR RIVER,
27,S11581,G5299,Electrofishing,52.80927,0.912507986,Palearctic,2080053560,GBR,ENGLAND,NORFOLK,RIVER WENSUM,
27,S11582,G5300,Electrofishing,52.80325,0.914983862,Palearctic,2080053560,GBR,ENGLAND,NORFOLK,RIVER WENSUM,
27,S817,G2357,Electrofishing,54.0139,-0.384598876,Palearctic,2080053200,GBR,ENGLAND,EAST RIDING OF YORKSHIRE,NAFFERTON BECK,
27,S11583,G5301,Electrofishing,51.97451,0.920651376,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,RIVER STOUR,
27,S11584,G5302,Electrofishing,52.4394,0.923357241,Palearctic,2080053500,GBR,ENGLAND,NORFOLK,RIVER THET,
27,S11585,G5303,Electrofishing,51.11368,0.924602641,Palearctic,2080053850,GBR,ENGLAND,KENT,EAST STOUR RIVER,
27,S11586,G5304,Electrofishing,52.95152,0.925233515,Palearctic,2080053510,GBR,ENGLAND,NORFOLK,RIVER STIFFKEY,
27,S2665,G5305,Electrofishing,52.28275,-0.92546177,Palearctic,2080053470,GBR,ENGLAND,NORTHAMPTONSHIRE,RIVER NENE,
27,S7359,G2358,Electrofishing,53.53454,-2.007701463,Palearctic,2080050410,GBR,ENGLAND,MANCHESTER,CHEW BROOK,
27,S11589,G5306,Electrofishing,51.1828,0.929521341,Palearctic,2080053850,GBR,ENGLAND,KENT,GREAT STOUR RIVER,
27,S11590,G5307,Electrofishing,51.97157,0.930652663,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S11591,G5308,Electrofishing,52.48713,0.932062381,Palearctic,2080053500,GBR,ENGLAND,NORFOLK,RIVER THET,
27,S11592,G5309,Electrofishing,51.9712,0.945190332,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S11593,G5310,Electrofishing,51.9721,0.945249243,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,RIVER BOX,
27,S11594,G5311,Electrofishing,52.72389,0.946802747,Palearctic,2080053560,GBR,ENGLAND,NORFOLK,WENDLING BECK,
27,S7361,G2359,Electrofishing,55.35881,-2.007858449,Palearctic,2080052960,GBR,ENGLAND,NORTHUMBERLAND,NETHERTON BURN,
27,S11595,G5312,Electrofishing,52.76425,0.951011308,Palearctic,2080053560,GBR,ENGLAND,NORFOLK,RIVER WENSUM,
27,S11596,G5313,Electrofishing,52.78105,0.96064657,Palearctic,2080053560,GBR,ENGLAND,NORFOLK,RIVER WENSUM,
27,S7365,G2360,Electrofishing,52.80648,-2.010237921,Palearctic,2080053260,GBR,ENGLAND,STAFFORDSHIRE,RIVER TRENT,
27,S11597,G5314,Electrofishing,52.78499,0.960735975,Palearctic,2080053560,GBR,ENGLAND,NORFOLK,RIVER WENSUM,
27,S11598,G5315,Electrofishing,51.97709,0.961596086,Palearctic,2080053670,GBR,ENGLAND,SUFFOLK,MIDDLE RIVER STOUR,
27,S6167,G2087,Electrofishing,53.93245,-1.795874429,Palearctic,2080053240,GBR,ENGLAND,WEST YORKSHIRE,BOW BECK,
27,S2669,G5316,Electrofishing,52.30613,-0.926362525,Palearctic,2080053470,GBR,ENGLAND,NORTHAMPTONSHIRE,BRAMPTON BRANCH,
27,S11600,G5317,Electrofishing,51.23994,0.969461471,Palearctic,2080053850,GBR,ENGLAND,KENT,GREAT STOUR RIVER,
27,S11601,G5318,Electrofishing,51.10472,0.971698014,Palearctic,2080053850,GBR,ENGLAND,KENT,EAST STOUR RIVER,
27,S11602,G5319,Electrofishing,52.73932,0.972172802,Palearctic,2080053560,GBR,ENGLAND,NORFOLK,RIVER WENSUM,
27,S7368,G2361,Electrofishing,53.9273,-2.010821774,Palearctic,2080053240,GBR,ENGLAND,NORTH YORKSHIRE,RIVER AIRE,
27,S11603,G5320,Electrofishing,51.96142,0.976576807,Palearctic,2080053670,GBR,ENGLAND,ESSEX,LOWER RIVER STOUR,
